time,depth,latitude,longitude,temperature,conductivity,pressure,salinity
2019-09-10 04:00:00,1e+35,61.06725,-177.744,2.9699,3.0085,140.107,33.0329
2019-09-10 05:00:00,1e+35,61.06725,-177.744,2.9663,3.00807,140.107,33.0314
2019-09-10 06:00:00,1e+35,61.06725,-177.744,2.9669,3.00807,140.089,33.0308
2019-09-10 07:00:00,1e+35,61.06725,-177.744,2.9689,3.00831,140.089,33.0317
2019-09-10 08:00:00,1e+35,61.06725,-177.744,2.9746,3.00877,140.107,33.0314
2019-09-10 09:00:00,1e+35,61.06725,-177.744,2.9833,3.00956,140.142,33.0321
2019-09-10 10:00:00,1e+35,61.06725,-177.744,2.9919,3.01065,140.178,33.0364
2019-09-10 11:00:00,1e+35,61.06725,-177.744,2.9994,3.01143,140.196,33.0382
2019-09-10 12:00:00,1e+35,61.06725,-177.744,3.0035,3.0118,140.213,33.0385
2019-09-10 13:00:00,1e+35,61.06725,-177.744,3.0063,3.01217,140.142,33.0402
2019-09-10 14:00:00,1e+35,61.06725,-177.744,3.0079,3.01229,140.018,33.04
2019-09-10 15:00:00,1e+35,61.06725,-177.744,3.0048,3.01227,139.876,33.043
2019-09-10 16:00:00,1e+35,61.06725,-177.744,3.0028,3.01211,139.734,33.0432
2019-09-10 17:00:00,1e+35,61.06725,-177.744,2.9958,3.01142,139.609,33.0421
2019-09-10 18:00:00,1e+35,61.06725,-177.744,2.9869,3.01047,139.485,33.0398
2019-09-10 19:00:00,1e+35,61.06725,-177.744,2.9773,3.00954,139.378,33.0384
2019-09-10 20:00:00,1e+35,61.06725,-177.744,2.9632,3.00823,139.361,33.0369
2019-09-10 21:00:00,1e+35,61.06725,-177.744,2.9435,3.00617,139.396,33.0321
2019-09-10 22:00:00,1e+35,61.06725,-177.744,2.9228,3.00351,139.503,33.0209
2019-09-10 23:00:00,1e+35,61.06725,-177.744,2.9011,3.00105,139.645,33.0132
2019-09-11 00:00:00,1e+35,61.06725,-177.744,2.8748,2.99822,139.805,33.0057
2019-09-11 01:00:00,1e+35,61.06725,-177.744,2.8424,2.99478,139.911,32.997
2019-09-11 02:00:00,1e+35,61.06725,-177.744,2.8322,2.99318,140.018,32.9879
2019-09-11 03:00:00,1e+35,61.06725,-177.744,2.843,2.99441,140.054,32.9918
2019-09-11 04:00:00,1e+35,61.06725,-177.744,2.8351,2.99354,140.054,32.9893
2019-09-11 05:00:00,1e+35,61.06725,-177.744,2.8176,2.99163,140.036,32.984
2019-09-11 06:00:00,1e+35,61.06725,-177.744,2.7982,2.98966,140.054,32.9799
2019-09-11 07:00:00,1e+35,61.06725,-177.744,2.778,2.98792,140.018,32.9794
2019-09-11 08:00:00,1e+35,61.06725,-177.744,2.7553,2.98586,139.982,32.9776
2019-09-11 09:00:00,1e+35,61.06725,-177.744,2.7354,2.98262,140.0,32.9585
2019-09-11 10:00:00,1e+35,61.06725,-177.744,2.7266,2.98113,140.036,32.9493
2019-09-11 11:00:00,1e+35,61.06725,-177.744,2.7344,2.98164,140.089,32.9475
2019-09-11 12:00:00,1e+35,61.06725,-177.744,2.7549,2.98368,140.071,32.9514
2019-09-11 13:00:00,1e+35,61.06725,-177.744,2.7901,2.98705,140.071,32.9563
2019-09-11 14:00:00,1e+35,61.06725,-177.744,2.8152,2.98961,140.036,32.9618
2019-09-11 15:00:00,1e+35,61.06725,-177.744,2.8478,2.99331,139.894,32.9735
2019-09-11 16:00:00,1e+35,61.06725,-177.744,2.8769,2.99625,139.787,32.9796
2019-09-11 17:00:00,1e+35,61.06725,-177.744,2.9288,3.00203,139.592,32.9968
2019-09-11 18:00:00,1e+35,61.06725,-177.744,2.9583,3.00523,139.503,33.0055
2019-09-11 19:00:00,1e+35,61.06725,-177.744,2.9932,3.0092,139.378,33.018
2019-09-11 20:00:00,1e+35,61.06725,-177.744,3.0206,3.01231,139.307,33.0276
2019-09-11 21:00:00,1e+35,61.06725,-177.744,3.0197,3.01261,139.236,33.0323
2019-09-11 22:00:00,1e+35,61.06725,-177.744,3.0281,3.01344,139.343,33.0336
2019-09-11 23:00:00,1e+35,61.06725,-177.744,3.0297,3.0136,139.396,33.0339
2019-09-12 00:00:00,1e+35,61.06725,-177.744,3.038,3.01456,139.574,33.0369
2019-09-12 01:00:00,1e+35,61.06725,-177.744,3.0592,3.01687,139.68,33.0432
2019-09-12 02:00:00,1e+35,61.06725,-177.744,3.0944,3.02096,139.787,33.0566
2019-09-12 03:00:00,1e+35,61.06725,-177.744,3.1375,3.02622,139.876,33.076
2019-09-12 04:00:00,1e+35,61.06725,-177.744,3.1855,3.03177,139.947,33.0939
2019-09-12 05:00:00,1e+35,61.06725,-177.744,3.2607,3.04208,139.929,33.1413
2019-09-12 06:00:00,1e+35,61.06725,-177.744,3.3066,3.04966,139.947,33.1856
2019-09-12 07:00:00,1e+35,61.06725,-177.744,3.3231,3.05218,139.965,33.1991
2019-09-12 08:00:00,1e+35,61.06725,-177.744,3.3161,3.05161,139.876,33.1994
2019-09-12 09:00:00,1e+35,61.06725,-177.744,3.3098,3.05062,139.858,33.194
2019-09-12 10:00:00,1e+35,61.06725,-177.744,3.32,3.05197,139.876,33.1997
2019-09-12 11:00:00,1e+35,61.06725,-177.744,3.3435,3.05665,139.929,33.2319
2019-09-12 12:00:00,1e+35,61.06725,-177.744,3.3499,3.05825,140.0,33.2446
2019-09-12 13:00:00,1e+35,61.06725,-177.744,3.3206,3.05563,140.071,33.2431
2019-09-12 14:00:00,1e+35,61.06725,-177.744,3.2913,3.05224,140.071,33.2323
2019-09-12 15:00:00,1e+35,61.06725,-177.744,3.2678,3.04923,140.054,33.2202
2019-09-12 16:00:00,1e+35,61.06725,-177.744,3.3214,3.05551,140.0,33.2408
2019-09-12 17:00:00,1e+35,61.06725,-177.744,3.3498,3.05937,139.894,33.2582
2019-09-12 18:00:00,1e+35,61.06725,-177.744,3.3881,3.06376,139.734,33.2718
2019-09-12 19:00:00,1e+35,61.06725,-177.744,3.4263,3.06829,139.609,33.2871
2019-09-12 20:00:00,1e+35,61.06725,-177.744,3.4358,3.07042,139.538,33.303
2019-09-12 21:00:00,1e+35,61.06725,-177.744,3.448,3.07309,139.485,33.3225
2019-09-12 22:00:00,1e+35,61.06725,-177.744,3.4506,3.07368,139.485,33.3269
2019-09-12 23:00:00,1e+35,61.06725,-177.744,3.4592,3.07484,139.574,33.332
2019-09-13 00:00:00,1e+35,61.06725,-177.744,3.4646,3.07597,139.698,33.3399
2019-09-13 01:00:00,1e+35,61.06725,-177.744,3.4741,3.07731,139.805,33.3462
2019-09-13 02:00:00,1e+35,61.06725,-177.744,3.4823,3.07835,139.982,33.3502
2019-09-13 03:00:00,1e+35,61.06725,-177.744,3.4888,3.07949,140.107,33.3571
2019-09-13 04:00:00,1e+35,61.06725,-177.744,3.4894,3.07982,140.196,33.3604
2019-09-13 05:00:00,1e+35,61.06725,-177.744,3.4913,3.08005,140.178,33.3612
2019-09-13 06:00:00,1e+35,61.06725,-177.744,3.49,3.08006,140.178,33.3627
2019-09-13 07:00:00,1e+35,61.06725,-177.744,3.4903,3.08012,140.142,33.3631
2019-09-13 08:00:00,1e+35,61.06725,-177.744,3.4875,3.07981,140.125,33.3623
2019-09-13 09:00:00,1e+35,61.06725,-177.744,3.4892,3.07991,140.089,33.3617
2019-09-13 10:00:00,1e+35,61.06725,-177.744,3.5006,3.08135,140.054,33.3673
2019-09-13 11:00:00,1e+35,61.06725,-177.744,3.5257,3.08447,140.054,33.3789
2019-09-13 12:00:00,1e+35,61.06725,-177.744,3.5445,3.08711,140.089,33.3912
2019-09-13 13:00:00,1e+35,61.06725,-177.744,3.5461,3.08743,140.125,33.3934
2019-09-13 14:00:00,1e+35,61.06725,-177.744,3.5486,3.08763,140.16,33.3932
2019-09-13 15:00:00,1e+35,61.06725,-177.744,3.5435,3.08708,140.16,33.3919
2019-09-13 16:00:00,1e+35,61.06725,-177.744,3.5379,3.08615,140.089,33.3865
2019-09-13 17:00:00,1e+35,61.06725,-177.744,3.529,3.08504,139.982,33.3824
2019-09-13 18:00:00,1e+35,61.06725,-177.744,3.5158,3.08309,139.84,33.3727
2019-09-13 19:00:00,1e+35,61.06725,-177.744,3.4973,3.08101,139.734,33.3668
2019-09-13 20:00:00,1e+35,61.06725,-177.744,3.4812,3.0783,139.627,33.3509
2019-09-13 21:00:00,1e+35,61.06725,-177.744,3.4622,3.07537,139.556,33.3353
2019-09-13 22:00:00,1e+35,61.06725,-177.744,3.4323,3.07165,139.485,33.3214
2019-09-13 23:00:00,1e+35,61.06725,-177.744,3.4033,3.06898,139.521,33.3191
2019-09-14 00:00:00,1e+35,61.06725,-177.744,3.3746,3.06507,139.574,33.3015
2019-09-14 01:00:00,1e+35,61.06725,-177.744,3.3485,3.06064,139.698,33.2749
2019-09-14 02:00:00,1e+35,61.06725,-177.744,3.325,3.05672,139.823,33.2518
2019-09-14 03:00:00,1e+35,61.06725,-177.744,3.3047,3.05472,139.911,33.2485
2019-09-14 04:00:00,1e+35,61.06725,-177.744,3.2927,3.05352,140.0,33.2463
2019-09-14 05:00:00,1e+35,61.06725,-177.744,3.2813,3.04962,140.018,33.211
2019-09-14 06:00:00,1e+35,61.06725,-177.744,3.2737,3.04734,140.018,33.1914
2019-09-14 07:00:00,1e+35,61.06725,-177.744,3.271,3.04655,139.947,33.1846
2019-09-14 08:00:00,1e+35,61.06725,-177.744,3.268,3.0462,139.894,33.1835
2019-09-14 09:00:00,1e+35,61.06725,-177.744,3.2661,3.04597,139.84,33.1827
2019-09-14 10:00:00,1e+35,61.06725,-177.744,3.2704,3.04606,139.787,33.1794
2019-09-14 11:00:00,1e+35,61.06725,-177.744,3.2694,3.04606,139.787,33.1805
2019-09-14 12:00:00,1e+35,61.06725,-177.744,3.2681,3.04602,139.805,33.1813
2019-09-14 13:00:00,1e+35,61.06725,-177.744,3.2685,3.04607,139.876,33.1815
2019-09-14 14:00:00,1e+35,61.06725,-177.744,3.2696,3.04616,139.894,33.1814
2019-09-14 15:00:00,1e+35,61.06725,-177.744,3.2711,3.04617,139.929,33.18
2019-09-14 16:00:00,1e+35,61.06725,-177.744,3.2766,3.04668,139.965,33.1805
2019-09-14 17:00:00,1e+35,61.06725,-177.744,3.285,3.04775,139.911,33.1848
2019-09-14 18:00:00,1e+35,61.06725,-177.744,3.2909,3.04858,139.805,33.1888
2019-09-14 19:00:00,1e+35,61.06725,-177.744,3.2976,3.04967,139.698,33.1951
2019-09-14 20:00:00,1e+35,61.06725,-177.744,3.3035,3.05035,139.592,33.1973
2019-09-14 21:00:00,1e+35,61.06725,-177.744,3.3058,3.05073,139.521,33.1996
2019-09-14 22:00:00,1e+35,61.06725,-177.744,3.3067,3.05071,139.449,33.1984
2019-09-14 23:00:00,1e+35,61.06725,-177.744,3.3042,3.05082,139.449,33.2023
2019-09-15 00:00:00,1e+35,61.06725,-177.744,3.304,3.05092,139.485,33.2037
2019-09-15 01:00:00,1e+35,61.06725,-177.744,3.3016,3.05068,139.574,33.2032
2019-09-15 02:00:00,1e+35,61.06725,-177.744,3.2984,3.05017,139.716,33.2003
2019-09-15 03:00:00,1e+35,61.06725,-177.744,3.2966,3.04975,139.84,33.197
2019-09-15 04:00:00,1e+35,61.06725,-177.744,3.2969,3.04973,139.929,33.1964
2019-09-15 05:00:00,1e+35,61.06725,-177.744,3.301,3.05025,140.0,33.1984
2019-09-15 06:00:00,1e+35,61.06725,-177.744,3.3054,3.05103,140.018,33.2033
2019-09-15 07:00:00,1e+35,61.06725,-177.744,3.3139,3.05224,139.965,33.2092
2019-09-15 08:00:00,1e+35,61.06725,-177.744,3.3322,3.05492,139.894,33.2227
2019-09-15 09:00:00,1e+35,61.06725,-177.744,3.3622,3.0592,139.84,33.2435
2019-09-15 10:00:00,1e+35,61.06725,-177.744,3.3753,3.06132,139.769,33.2556
2019-09-15 11:00:00,1e+35,61.06725,-177.744,3.3943,3.06394,139.769,33.2676
2019-09-15 12:00:00,1e+35,61.06725,-177.744,3.4131,3.06641,139.805,33.278
2019-09-15 13:00:00,1e+35,61.06725,-177.744,3.4278,3.06818,139.84,33.2841
2019-09-15 14:00:00,1e+35,61.06725,-177.744,3.4474,3.07221,139.894,33.3124
2019-09-15 15:00:00,1e+35,61.06725,-177.744,3.4525,3.07387,139.982,33.327
2019-09-15 16:00:00,1e+35,61.06725,-177.744,3.4535,3.07444,140.036,33.3328
2019-09-15 17:00:00,1e+35,61.06725,-177.744,3.4341,3.0722,140.054,33.3258
2019-09-15 18:00:00,1e+35,61.06725,-177.744,3.4062,3.06844,140.018,33.3093
2019-09-15 19:00:00,1e+35,61.06725,-177.744,3.3754,3.06419,139.947,33.2899
2019-09-15 20:00:00,1e+35,61.06725,-177.744,3.3466,3.06041,139.823,33.2741
2019-09-15 21:00:00,1e+35,61.06725,-177.744,3.3293,3.05797,139.734,33.2625
2019-09-15 22:00:00,1e+35,61.06725,-177.744,3.3181,3.05652,139.68,33.2566
2019-09-15 23:00:00,1e+35,61.06725,-177.744,3.3183,3.05647,139.645,33.2558
2019-09-16 00:00:00,1e+35,61.06725,-177.744,3.3137,3.05576,139.645,33.252
2019-09-16 01:00:00,1e+35,61.06725,-177.744,3.3097,3.05516,139.716,33.2488
2019-09-16 02:00:00,1e+35,61.06725,-177.744,3.2998,3.05403,139.84,33.2453
2019-09-16 03:00:00,1e+35,61.06725,-177.744,3.2903,3.05274,139.965,33.2394
2019-09-16 04:00:00,1e+35,61.06725,-177.744,3.2792,3.05183,140.071,33.2398
2019-09-16 05:00:00,1e+35,61.06725,-177.744,3.2913,3.05307,140.125,33.2423
2019-09-16 06:00:00,1e+35,61.06725,-177.744,3.2843,3.05392,140.142,33.2597
2019-09-16 07:00:00,1e+35,61.06725,-177.744,3.2717,3.05259,140.089,33.2566
2019-09-16 08:00:00,1e+35,61.06725,-177.744,3.2594,3.05116,140.0,33.2521
2019-09-16 09:00:00,1e+35,61.06725,-177.744,3.2484,3.05018,139.911,33.2516
2019-09-16 10:00:00,1e+35,61.06725,-177.744,3.2415,3.04969,139.823,33.2528
2019-09-16 11:00:00,1e+35,61.06725,-177.744,3.2405,3.04937,139.769,33.25
2019-09-16 12:00:00,1e+35,61.06725,-177.744,3.2427,3.04916,139.769,33.2452
2019-09-16 13:00:00,1e+35,61.06725,-177.744,3.2528,3.04956,139.787,33.2397
2019-09-16 14:00:00,1e+35,61.06725,-177.744,3.2609,3.0503,139.858,33.2402
2019-09-16 15:00:00,1e+35,61.06725,-177.744,3.2576,3.05057,139.947,33.2468
2019-09-16 16:00:00,1e+35,61.06725,-177.744,3.2604,3.05078,140.018,33.2465
2019-09-16 17:00:00,1e+35,61.06725,-177.744,3.2559,3.05028,140.071,33.245
2019-09-16 18:00:00,1e+35,61.06725,-177.744,3.2469,3.04915,140.071,33.2406
2019-09-16 19:00:00,1e+35,61.06725,-177.744,3.2378,3.04796,140.036,33.2357
2019-09-16 20:00:00,1e+35,61.06725,-177.744,3.2269,3.04664,139.965,33.231
2019-09-16 21:00:00,1e+35,61.06725,-177.744,3.2173,3.0454,139.876,33.2259
2019-09-16 22:00:00,1e+35,61.06725,-177.744,3.2117,3.0446,139.769,33.222
2019-09-16 23:00:00,1e+35,61.06725,-177.744,3.2092,3.04421,139.734,33.2199
2019-09-17 00:00:00,1e+35,61.06725,-177.744,3.2071,3.04396,139.698,33.2191
2019-09-17 01:00:00,1e+35,61.06725,-177.744,3.2191,3.04496,139.734,33.2188
2019-09-17 02:00:00,1e+35,61.06725,-177.744,3.2289,3.04577,139.805,33.2185
2019-09-17 03:00:00,1e+35,61.06725,-177.744,3.2452,3.04768,139.894,33.2248
2019-09-17 04:00:00,1e+35,61.06725,-177.744,3.2534,3.04884,140.0,33.2303
2019-09-17 05:00:00,1e+35,61.06725,-177.744,3.2488,3.04826,140.054,33.228
2019-09-17 06:00:00,1e+35,61.06725,-177.744,3.2421,3.04726,140.071,33.2228
2019-09-17 07:00:00,1e+35,61.06725,-177.744,3.2517,3.0484,140.018,33.2267
2019-09-17 08:00:00,1e+35,61.06725,-177.744,3.242,3.04758,139.947,33.2268
2019-09-17 09:00:00,1e+35,61.06725,-177.744,3.2245,3.04569,139.823,33.222
2019-09-17 10:00:00,1e+35,61.06725,-177.744,3.1978,3.04247,139.698,33.2106
2019-09-17 11:00:00,1e+35,61.06725,-177.744,3.1667,3.03903,139.609,33.2011
2019-09-17 12:00:00,1e+35,61.06725,-177.744,3.1973,3.04316,139.574,33.2196
2019-09-17 13:00:00,1e+35,61.06725,-177.744,3.1972,3.04271,139.574,33.2142
2019-09-17 14:00:00,1e+35,61.06725,-177.744,3.1957,3.04297,139.609,33.2189
2019-09-17 15:00:00,1e+35,61.06725,-177.744,3.1973,3.0442,139.716,33.232
2019-09-17 16:00:00,1e+35,61.06725,-177.744,3.1788,3.04279,139.823,33.234
2019-09-17 17:00:00,1e+35,61.06725,-177.744,3.1847,3.04294,139.929,33.2297
2019-09-17 18:00:00,1e+35,61.06725,-177.744,3.1645,3.04068,139.982,33.2231
2019-09-17 19:00:00,1e+35,61.06725,-177.744,3.1256,3.03497,140.0,33.194
2019-09-17 20:00:00,1e+35,61.06725,-177.744,3.0798,3.02776,139.965,33.1538
2019-09-17 21:00:00,1e+35,61.06725,-177.744,3.0828,3.02665,139.911,33.1373
2019-09-17 22:00:00,1e+35,61.06725,-177.744,3.1087,3.02981,139.84,33.149
2019-09-17 23:00:00,1e+35,61.06725,-177.744,3.1195,3.03119,139.805,33.1546
2019-09-18 00:00:00,1e+35,61.06725,-177.744,3.1301,3.03225,139.769,33.1566
2019-09-18 01:00:00,1e+35,61.06725,-177.744,3.1424,3.03359,139.769,33.1602
2019-09-18 02:00:00,1e+35,61.06725,-177.744,3.1559,3.03534,139.805,33.1675
2019-09-18 03:00:00,1e+35,61.06725,-177.744,3.1706,3.03722,139.894,33.175
2019-09-18 04:00:00,1e+35,61.06725,-177.744,3.1958,3.04031,139.982,33.1865
2019-09-18 05:00:00,1e+35,61.06725,-177.744,3.2073,3.0419,140.089,33.1938
2019-09-18 06:00:00,1e+35,61.06725,-177.744,3.2179,3.04302,140.107,33.1964
2019-09-18 07:00:00,1e+35,61.06725,-177.744,3.235,3.04489,140.089,33.2015
2019-09-18 08:00:00,1e+35,61.06725,-177.744,3.2598,3.0479,140.018,33.2124
2019-09-18 09:00:00,1e+35,61.06725,-177.744,3.2766,3.05018,139.911,33.2227
2019-09-18 10:00:00,1e+35,61.06725,-177.744,3.2843,3.05103,139.787,33.2251
2019-09-18 11:00:00,1e+35,61.06725,-177.744,3.2881,3.05154,139.663,33.2274
2019-09-18 12:00:00,1e+35,61.06725,-177.744,3.2872,3.05168,139.574,33.23
2019-09-18 13:00:00,1e+35,61.06725,-177.744,3.2883,3.05177,139.556,33.23
2019-09-18 14:00:00,1e+35,61.06725,-177.744,3.2864,3.05161,139.574,33.23
2019-09-18 15:00:00,1e+35,61.06725,-177.744,3.2872,3.05165,139.627,33.2297
2019-09-18 16:00:00,1e+35,61.06725,-177.744,3.2907,3.05212,139.769,33.2316
2019-09-18 17:00:00,1e+35,61.06725,-177.744,3.2948,3.05264,139.876,33.2336
2019-09-18 18:00:00,1e+35,61.06725,-177.744,3.3,3.05319,139.982,33.2349
2019-09-18 19:00:00,1e+35,61.06725,-177.744,3.3036,3.05381,140.036,33.2386
2019-09-18 20:00:00,1e+35,61.06725,-177.744,3.3045,3.05392,140.054,33.239
2019-09-18 21:00:00,1e+35,61.06725,-177.744,3.3019,3.05354,140.054,33.2371
2019-09-18 22:00:00,1e+35,61.06725,-177.744,3.2967,3.05287,140.0,33.2344
2019-09-18 23:00:00,1e+35,61.06725,-177.744,3.2908,3.05216,139.947,33.2319
2019-09-19 00:00:00,1e+35,61.06725,-177.744,3.282,3.05099,139.911,33.2269
2019-09-19 01:00:00,1e+35,61.06725,-177.744,3.2704,3.04956,139.911,33.2215
2019-09-19 02:00:00,1e+35,61.06725,-177.744,3.2597,3.04863,139.929,33.2213
2019-09-19 03:00:00,1e+35,61.06725,-177.744,3.2505,3.04731,139.982,33.2148
2019-09-19 04:00:00,1e+35,61.06725,-177.744,3.2381,3.04626,140.054,33.2148
2019-09-19 05:00:00,1e+35,61.06725,-177.744,3.2206,3.04458,140.142,33.2125
2019-09-19 06:00:00,1e+35,61.06725,-177.744,3.2021,3.04292,140.196,33.2114
2019-09-19 07:00:00,1e+35,61.06725,-177.744,3.1836,3.03979,140.178,33.1926
2019-09-19 08:00:00,1e+35,61.06725,-177.744,3.1695,3.03831,140.125,33.1892
2019-09-19 09:00:00,1e+35,61.06725,-177.744,3.165,3.03797,140.0,33.1898
2019-09-19 10:00:00,1e+35,61.06725,-177.744,3.1608,3.03758,139.823,33.1895
2019-09-19 11:00:00,1e+35,61.06725,-177.744,3.1593,3.03731,139.698,33.1878
2019-09-19 12:00:00,1e+35,61.06725,-177.744,3.1705,3.03765,139.592,33.1805
2019-09-19 13:00:00,1e+35,61.06725,-177.744,3.1909,3.039,139.521,33.1759
2019-09-19 14:00:00,1e+35,61.06725,-177.744,3.213,3.04127,139.485,33.1807
2019-09-19 15:00:00,1e+35,61.06725,-177.744,3.2348,3.04311,139.556,33.1805
2019-09-19 16:00:00,1e+35,61.06725,-177.744,3.2491,3.04458,139.645,33.1835
2019-09-19 17:00:00,1e+35,61.06725,-177.744,3.2565,3.04722,139.769,33.2077
2019-09-19 18:00:00,1e+35,61.06725,-177.744,3.2656,3.04859,139.876,33.2148
2019-09-19 19:00:00,1e+35,61.06725,-177.744,3.2696,3.04926,139.965,33.2187
2019-09-19 20:00:00,1e+35,61.06725,-177.744,3.2694,3.04934,140.071,33.2198
2019-09-19 21:00:00,1e+35,61.06725,-177.744,3.2672,3.04913,140.071,33.2196
2019-09-19 22:00:00,1e+35,61.06725,-177.744,3.2624,3.04852,140.036,33.2172
2019-09-19 23:00:00,1e+35,61.06725,-177.744,3.2598,3.04816,140.018,33.2155
2019-09-20 00:00:00,1e+35,61.06725,-177.744,3.2518,3.04746,139.965,33.2153
2019-09-20 01:00:00,1e+35,61.06725,-177.744,3.2395,3.04644,139.947,33.2156
2019-09-20 02:00:00,1e+35,61.06725,-177.744,3.2313,3.0457,139.947,33.2151
2019-09-20 03:00:00,1e+35,61.06725,-177.744,3.2223,3.04472,140.0,33.2125
2019-09-20 04:00:00,1e+35,61.06725,-177.744,3.2067,3.04346,140.089,33.2132
2019-09-20 05:00:00,1e+35,61.06725,-177.744,3.1826,3.04049,140.142,33.2021
2019-09-20 06:00:00,1e+35,61.06725,-177.744,3.1569,3.03692,140.196,33.1853
2019-09-20 07:00:00,1e+35,61.06725,-177.744,3.1374,3.03385,140.178,33.1682
2019-09-20 08:00:00,1e+35,61.06725,-177.744,3.1193,3.03169,140.125,33.1607
2019-09-20 09:00:00,1e+35,61.06725,-177.744,3.1112,3.03057,140.0,33.1556
2019-09-20 10:00:00,1e+35,61.06725,-177.744,3.1118,3.03061,139.876,33.1555
2019-09-20 11:00:00,1e+35,61.06725,-177.744,3.1208,3.03141,139.698,33.156
2019-09-20 12:00:00,1e+35,61.06725,-177.744,3.1358,3.03323,139.538,33.1627
2019-09-20 13:00:00,1e+35,61.06725,-177.744,3.1514,3.03497,139.503,33.1678
2019-09-20 14:00:00,1e+35,61.06725,-177.744,3.156,3.03555,139.396,33.1701
2019-09-20 15:00:00,1e+35,61.06725,-177.744,3.1725,3.03728,139.396,33.1741
2019-09-20 16:00:00,1e+35,61.06725,-177.744,3.1875,3.03859,139.467,33.1745
2019-09-20 17:00:00,1e+35,61.06725,-177.744,3.196,3.04008,139.592,33.1837
2019-09-20 18:00:00,1e+35,61.06725,-177.744,3.1972,3.0404,139.752,33.1862
2019-09-20 19:00:00,1e+35,61.06725,-177.744,3.2058,3.04142,139.84,33.1897
2019-09-20 20:00:00,1e+35,61.06725,-177.744,3.2104,3.04191,139.947,33.1908
2019-09-20 21:00:00,1e+35,61.06725,-177.744,3.2101,3.04193,140.0,33.1913
2019-09-20 22:00:00,1e+35,61.06725,-177.744,3.2076,3.04173,140.018,33.1915
2019-09-20 23:00:00,1e+35,61.06725,-177.744,3.203,3.04118,140.036,33.1895
2019-09-21 00:00:00,1e+35,61.06725,-177.744,3.1802,3.03853,140.0,33.181
2019-09-21 01:00:00,1e+35,61.06725,-177.744,3.1486,3.03488,139.982,33.1693
2019-09-21 02:00:00,1e+35,61.06725,-177.744,3.1461,3.0345,140.0,33.1673
2019-09-21 03:00:00,1e+35,61.06725,-177.744,3.1281,3.03327,140.018,33.1709
2019-09-21 04:00:00,1e+35,61.06725,-177.744,3.1442,3.03555,140.036,33.1819
2019-09-21 05:00:00,1e+35,61.06725,-177.744,3.1494,3.03638,140.107,33.1865
2019-09-21 06:00:00,1e+35,61.06725,-177.744,3.1513,3.03663,140.16,33.1876
2019-09-21 07:00:00,1e+35,61.06725,-177.744,3.1578,3.03728,140.16,33.1888
2019-09-21 08:00:00,1e+35,61.06725,-177.744,3.159,3.03749,140.142,33.1901
2019-09-21 09:00:00,1e+35,61.06725,-177.744,3.1651,3.03817,140.054,33.1921
2019-09-21 10:00:00,1e+35,61.06725,-177.744,3.1682,3.03845,139.911,33.1924
2019-09-21 11:00:00,1e+35,61.06725,-177.744,3.1648,3.03784,139.734,33.1886
2019-09-21 12:00:00,1e+35,61.06725,-177.744,3.1559,3.03698,139.556,33.1874
2019-09-21 13:00:00,1e+35,61.06725,-177.744,3.1494,3.03591,139.414,33.1812
2019-09-21 14:00:00,1e+35,61.06725,-177.744,3.1443,3.03489,139.325,33.1742
2019-09-21 15:00:00,1e+35,61.06725,-177.744,3.139,3.03426,139.272,33.172
2019-09-21 16:00:00,1e+35,61.06725,-177.744,3.1318,3.03349,139.29,33.1701
2019-09-21 17:00:00,1e+35,61.06725,-177.744,3.1284,3.03304,139.361,33.1681
2019-09-21 18:00:00,1e+35,61.06725,-177.744,3.127,3.0328,139.503,33.1666
2019-09-21 19:00:00,1e+35,61.06725,-177.744,3.1256,3.03257,139.627,33.1652
2019-09-21 20:00:00,1e+35,61.06725,-177.744,3.1235,3.03225,139.752,33.1634
2019-09-21 21:00:00,1e+35,61.06725,-177.744,3.1221,3.03204,139.823,33.1622
2019-09-21 22:00:00,1e+35,61.06725,-177.744,3.1241,3.03218,139.911,33.1618
2019-09-21 23:00:00,1e+35,61.06725,-177.744,3.1299,3.03271,139.947,33.1623
2019-09-22 00:00:00,1e+35,61.06725,-177.744,3.1215,3.03169,139.947,33.1585
2019-09-22 01:00:00,1e+35,61.06725,-177.744,3.0841,3.02634,139.947,33.1322
2019-09-22 02:00:00,1e+35,61.06725,-177.744,3.0113,3.01685,139.947,33.0919
2019-09-22 03:00:00,1e+35,61.06725,-177.744,2.9214,3.00156,139.965,32.9984
2019-09-22 04:00:00,1e+35,61.06725,-177.744,2.9111,2.99936,140.0,32.9822
2019-09-22 05:00:00,1e+35,61.06725,-177.744,2.9033,2.99832,140.036,32.9776
2019-09-22 06:00:00,1e+35,61.06725,-177.744,2.9134,2.99945,140.089,32.9809
2019-09-22 07:00:00,1e+35,61.06725,-177.744,2.9794,3.00645,140.142,32.9983
2019-09-22 08:00:00,1e+35,61.06725,-177.744,3.0507,3.01502,140.16,33.0292
2019-09-22 09:00:00,1e+35,61.06725,-177.744,3.08,3.01839,140.125,33.04
2019-09-22 10:00:00,1e+35,61.06725,-177.744,3.1084,3.02195,140.018,33.0541
2019-09-22 11:00:00,1e+35,61.06725,-177.744,3.1282,3.02459,139.894,33.0658
2019-09-22 12:00:00,1e+35,61.06725,-177.744,3.1412,3.02608,139.716,33.0706
2019-09-22 13:00:00,1e+35,61.06725,-177.744,3.1504,3.02717,139.538,33.0745
