time,depth,latitude,longitude,temperature,conductivity,salinity
2019-07-17 02:00:00,98.0,61.85078333333333,-176.2505,9.5589,0.0,0.0
2019-07-17 03:00:00,98.0,61.85078333333333,-176.2505,9.5665,0.0,0.0
2019-07-17 04:00:00,98.0,61.85078333333333,-176.2505,9.5759,0.0,0.0
2019-07-17 05:00:00,98.0,61.85078333333333,-176.2505,9.5827,0.0,0.0
2019-07-17 06:00:00,98.0,61.85078333333333,-176.2505,9.5893,0.0,0.0
2019-07-17 07:00:00,98.0,61.85078333333333,-176.2505,9.5963,0.0,0.0
2019-07-17 08:00:00,98.0,61.85078333333333,-176.2505,9.6039,0.0,0.0
2019-07-17 09:00:00,98.0,61.85078333333333,-176.2505,9.6106,0.0,0.0
2019-07-17 10:00:00,98.0,61.85078333333333,-176.2505,9.6134,0.0,0.0
2019-07-17 11:00:00,98.0,61.85078333333333,-176.2505,9.6111,0.0,0.0
2019-07-17 12:00:00,98.0,61.85078333333333,-176.2505,9.61,0.0,0.0
2019-07-17 13:00:00,98.0,61.85078333333333,-176.2505,9.6059,0.0,0.0
2019-07-17 14:00:00,98.0,61.85078333333333,-176.2505,9.5964,0.0,0.0
2019-07-17 15:00:00,98.0,61.85078333333333,-176.2505,9.5857,0.0,0.0
2019-07-17 16:00:00,98.0,61.85078333333333,-176.2505,9.5731,0.0,0.0
2019-07-17 17:00:00,98.0,61.85078333333333,-176.2505,9.5641,0.0,0.0
2019-07-17 18:00:00,98.0,61.85078333333333,-176.2505,9.5597,0.0,0.0
2019-07-17 19:00:00,98.0,61.85078333333333,-176.2505,9.555,0.0,0.0
2019-07-17 20:00:00,98.0,61.85078333333333,-176.2505,9.5488,0.0,0.0
2019-07-17 21:00:00,98.0,61.85078333333333,-176.2505,9.5419,0.0,0.0
2019-07-17 22:00:00,98.0,61.85078333333333,-176.2505,9.535,0.0,0.0
2019-07-17 23:00:00,98.0,61.85078333333333,-176.2505,9.5268,0.0,0.0
2019-07-18 00:00:00,98.0,61.85078333333333,-176.2505,9.5199,0.0,0.0
