time,latitude,longitude,depth,temperature,salinity,oxy_conc,oxy_temperature,oxy_percentsat,oxy_conc_umkg
2022-07-04 13:00:00,56.866,-164.04983333333334,6.0,9.2891,32.1904,303.23513618300365,9.3770504,106.55408448562955,295.8756171915201
2022-07-04 14:00:00,56.866,-164.04983333333334,6.0,9.2599,32.19,303.32076230049785,9.3514153,106.51554716022682,295.95792706247033
2022-07-04 15:00:00,56.866,-164.04983333333334,6.0,9.2205,32.1909,303.6172797103091,9.3172351,106.52810320774316,296.2452533800204
2022-07-04 16:00:00,56.866,-164.04983333333334,6.0,9.2398,32.1898,303.0728091270573,9.330663,106.38133642886956,295.71512571126186
2022-07-04 17:00:00,56.866,-164.04983333333334,6.0,9.2058,32.1893,303.6329569897832,9.3007553,106.49795289222155,296.26024499403354
2022-07-04 18:00:00,56.866,-164.04983333333334,6.0,9.2068,32.1883,303.79431733319285,9.2952621,106.55612326614774,296.4179587387777
2022-07-04 19:00:00,56.866,-164.04983333333334,6.0,9.244,32.1885,303.16680942717596,9.3324941,106.423153949719,295.8073278750875
2022-07-04 20:00:00,56.866,-164.04983333333334,6.0,9.24,32.1873,303.30621560224085,9.3288319,106.46181220041035,295.9434392736458
2022-07-04 21:00:00,56.866,-164.04983333333334,6.0,9.2461,32.1865,303.1518835131645,9.3379873,106.42128915848204,295.7933108721382
2022-07-04 22:00:00,56.866,-164.04983333333334,6.0,9.237,32.1854,303.477278948567,9.3355459,106.51337466014358,296.11064303246883
2022-07-04 23:00:00,56.866,-164.04983333333334,6.0,9.2506,32.1842,303.4267738958824,9.3465324,106.52655309370374,296.0622525556626
2022-07-05 00:00:00,56.866,-164.04983333333334,6.0,9.282,32.1858,303.389564191579,9.3709468,106.58819740934156,296.0270125963375
2022-07-05 01:00:00,56.866,-164.04983333333334,6.0,9.2637,32.1846,303.6708825619556,9.3556878,106.64324432927894,296.30094191084277
2022-07-05 02:00:00,56.866,-164.04983333333334,6.0,9.2468,32.1812,303.9969099179008,9.3416495,106.71549670892774,296.61905659385917
2022-07-05 03:00:00,56.866,-164.04983333333334,6.0,9.2599,32.184,304.1568857051269,9.3483635,106.80454227575382,296.7751126432215
2022-07-05 04:00:00,56.866,-164.04983333333334,6.0,9.2677,32.1812,304.09670106454496,9.3581292,106.79954671925482,296.7173778720491
2022-07-05 05:00:00,56.866,-164.04983333333334,6.0,9.2558,32.1807,304.419555172286,9.3453117,106.88460795726624,297.03196797780646
2022-07-05 06:00:00,56.866,-164.04983333333334,6.0,9.2554,32.1792,304.0944921149145,9.3495842,106.76838195732634,296.7151147761072
2022-07-05 07:00:00,56.866,-164.04983333333334,6.0,9.262,32.1806,304.18443396937414,9.3489738,106.81652344431672,296.802857812121
2022-07-05 08:00:00,56.866,-164.04983333333334,6.0,9.2693,32.1813,303.82909853311327,9.3569085,106.70939048085167,296.4563193420467
2022-07-05 09:00:00,56.866,-164.04983333333334,6.0,9.274,32.1823,303.5811499312747,9.3636225,106.63408146074332,296.21437549796485
2022-07-05 10:00:00,56.866,-164.04983333333334,6.0,9.2883,32.1814,303.26219018153085,9.3764401,106.55480437122982,295.90400949213625
2022-07-05 11:00:00,56.866,-164.04983333333334,6.0,9.3102,32.1841,303.1982500323053,9.3953613,106.58563312112064,295.8420089737436
2022-07-05 12:00:00,56.866,-164.04983333333334,6.0,9.3241,32.1865,302.6739733633964,9.4142824,106.43562722972186,295.33054458196494
2022-07-05 13:00:00,56.866,-164.04983333333334,6.0,9.3324,32.188,302.2480070147952,9.4222171,106.30633883061759,294.91495319269114
2022-07-05 14:00:00,56.866,-164.04983333333334,6.0,9.3348,32.1868,302.0329711175511,9.4246586,106.23538015944914,294.70551330033004
2022-07-05 15:00:00,56.866,-164.04983333333334,6.0,9.3321,32.1861,301.89392102393305,9.4234379,106.17964717500303,294.5698711490217
2022-07-05 16:00:00,56.866,-164.04983333333334,6.0,9.3341,32.1865,301.8345309456979,9.4240482,106.1637223134102,294.5119229449604
2022-07-05 17:00:00,56.866,-164.04983333333334,6.0,9.3292,32.1869,302.06975087250555,9.4209964,106.23534302413297,294.74112359196306
2022-07-05 18:00:00,56.866,-164.04983333333334,6.0,9.3211,32.186,302.17677121300693,9.4087892,106.25340904097196,294.84538150817804
2022-07-05 19:00:00,56.866,-164.04983333333334,6.0,9.3254,32.1855,302.42821133138347,9.4142824,106.35147118545412,295.09102941619506
2022-07-05 20:00:00,56.866,-164.04983333333334,6.0,9.3294,32.1849,302.28234039906545,9.4228275,106.30904272369759,294.9490144048005
2022-07-05 21:00:00,56.866,-164.04983333333334,6.0,9.3392,32.184,302.32866296706715,9.4332036,106.34750171860652,294.9948618240018
2022-07-05 22:00:00,56.866,-164.04983333333334,6.0,9.3386,32.183,302.509124374028,9.4307622,106.40881376414751,295.17114342447866
2022-07-05 23:00:00,56.866,-164.04983333333334,6.0,9.392,32.1835,302.2265414564824,9.4948501,106.43431891393563,294.89773796559916
2022-07-06 00:00:00,56.866,-164.04983333333334,6.0,9.3925,32.1836,302.47497202401325,9.5070573,106.52305179185882,295.14014460487385
2022-07-06 01:00:00,56.866,-164.04983333333334,6.0,9.3893,32.1821,302.8339694471493,9.4820325,106.6408503098876,295.49062807615024
2022-07-06 02:00:00,56.866,-164.04983333333334,6.0,9.4168,32.1808,302.06516302870875,9.536965,106.43322368596253,294.74201302212805
2022-07-06 03:00:00,56.866,-164.04983333333334,6.0,9.4185,32.1817,302.26296688297083,9.5296407,106.50757601790562,294.9348968080951
2022-07-06 04:00:00,56.866,-164.04983333333334,6.0,9.4112,32.1831,302.3758813212557,9.5156023,106.53140400875081,295.04442460283826
2022-07-06 05:00:00,56.866,-164.04983333333334,6.0,9.416,32.1791,302.1376126664582,9.5265888,106.45558257705096,294.8130517709405
2022-07-06 06:00:00,56.866,-164.04983333333334,6.0,9.4489,32.1744,301.5667271656847,9.5479515,106.32740370832377,294.2585641888301
2022-07-06 07:00:00,56.866,-164.04983333333334,6.0,9.4438,32.1759,301.7302447170883,9.5394064,106.37433066901367,294.41754890390735
2022-07-06 08:00:00,56.866,-164.04983333333334,6.0,9.4455,32.1733,301.38832317120676,9.54551,106.25575148786038,294.08457481639084
2022-07-06 09:00:00,56.866,-164.04983333333334,6.0,9.4765,32.1732,300.847267716849,9.5705348,106.13690132159164,293.55806967843
2022-07-06 10:00:00,56.866,-164.04983333333334,6.0,9.4746,32.1772,300.4510847937304,9.5760281,105.99577734544945,293.1705050384717
2022-07-06 11:00:00,56.866,-164.04983333333334,6.0,9.4805,32.1764,300.1872111174824,9.5760281,105.91574554098015,292.9134734857789
2022-07-06 12:00:00,56.866,-164.04983333333334,6.0,9.4667,32.1759,299.98268924251715,9.5699245,105.81125127511525,292.71338972773407
2022-07-06 13:00:00,56.866,-164.04983333333334,6.0,9.4703,32.1715,299.78423287932804,9.5662623,105.74623010335873,292.52088766046376
2022-07-06 14:00:00,56.866,-164.04983333333334,6.0,9.4692,32.1674,299.65245307859925,9.5619898,105.69408171433348,292.3931645756223
2022-07-06 15:00:00,56.866,-164.04983333333334,6.0,9.4735,32.1631,299.2354906263052,9.5680934,105.55367234627234,291.98745603506217
2022-07-06 16:00:00,56.866,-164.04983333333334,6.0,9.4695,32.1647,299.13108894049765,9.5650416,105.50882637917684,291.8850453085282
2022-07-06 17:00:00,56.866,-164.04983333333334,6.0,9.4686,32.1657,299.1386722504729,9.5626001,105.51018307446924,291.89218148846214
2022-07-06 18:00:00,56.866,-164.04983333333334,6.0,9.4715,32.1706,299.1406278286018,9.5656519,105.52129082531923,291.8931310681857
2022-07-06 19:00:00,56.866,-164.04983333333334,6.0,9.4572,32.1711,299.5301776309559,9.5485618,105.62602687921645,292.2724810193102
2022-07-06 20:00:00,56.866,-164.04983333333334,6.0,9.4716,32.1709,299.6866507281297,9.5626001,105.71435901504024,292.4258627468284
2022-07-06 21:00:00,56.866,-164.04983333333334,6.0,9.4782,32.1704,299.61133360915375,9.5772488,105.70267227294678,292.3527823848967
2022-07-06 22:00:00,56.866,-164.04983333333334,6.0,9.5196,32.1711,299.35193262642304,9.6108186,105.7073464187824,292.10139649837055
2022-07-06 23:00:00,56.866,-164.04983333333334,6.0,9.4952,32.1752,299.7694057899384,9.59617,105.80142894035139,292.50672980594527
2022-07-07 00:00:00,56.866,-164.04983333333334,6.0,9.543,32.1707,299.39391899201917,9.6376745,105.77594937907087,292.14352377461483
2022-07-07 01:00:00,56.866,-164.04983333333334,6.0,9.516,32.1724,299.90419935768654,9.6071565,105.89502006396651,292.63983234067683
2022-07-07 02:00:00,56.866,-164.04983333333334,6.0,9.5116,32.1727,300.2393609283937,9.6053254,106.00339593223718,292.9666072277447
2022-07-07 03:00:00,56.866,-164.04983333333334,6.0,9.5186,32.168,300.32139441393565,9.611429,106.04499902517612,293.04802388737295
2022-07-07 04:00:00,56.866,-164.04983333333334,6.0,9.5088,32.1714,300.01192093510286,9.604715,105.91561998300733,292.7448386895918
2022-07-07 05:00:00,56.866,-164.04983333333334,6.0,9.5321,32.1676,299.9312279727064,9.6291295,105.9381799344566,292.66801341812
2022-07-07 06:00:00,56.866,-164.04983333333334,6.0,9.5176,32.1723,299.9349853034591,9.6138705,105.9095186188743,292.6699680318992
2022-07-07 07:00:00,56.866,-164.04983333333334,6.0,9.5154,32.1725,299.7049611177389,9.6108186,105.82335790175945,292.445370409516
2022-07-07 08:00:00,56.866,-164.04983333333334,6.0,9.5218,32.1722,299.6390958374392,9.6150912,105.81467595496919,292.38145972472756
2022-07-07 09:00:00,56.866,-164.04983333333334,6.0,9.5031,32.1725,299.5101397894088,9.5967803,105.72613167048462,292.2547069329408
2022-07-07 10:00:00,56.866,-164.04983333333334,6.0,9.4877,32.1718,299.5735314221028,9.5790799,105.71236675864384,292.31601679725844
2022-07-07 11:00:00,56.866,-164.04983333333334,6.0,9.4797,32.1692,299.11749856740425,9.5729763,105.53099878018244,291.87124649114156
2022-07-07 12:00:00,56.866,-164.04983333333334,6.0,9.481,32.1654,299.0161035205086,9.5711452,105.49533974384258,291.7732121444749
2022-07-07 13:00:00,56.866,-164.04983333333334,6.0,9.4563,32.1613,299.1609960354663,9.5473411,105.48631666444356,291.9143850027657
2022-07-07 14:00:00,56.866,-164.04983333333334,6.0,9.4423,32.1528,298.58413855124695,9.5345235,105.24421129529343,291.35275483847494
2022-07-07 15:00:00,56.866,-164.04983333333334,6.0,9.4193,32.1459,298.3178408137821,9.5088884,105.0921804599178,291.093398545891
2022-07-07 16:00:00,56.866,-164.04983333333334,6.0,9.411,32.146,298.29373452576164,9.5027848,105.06466138657488,291.06947918338966
2022-07-07 17:00:00,56.866,-164.04983333333334,6.0,9.3987,32.1502,298.6871533642564,9.4905776,105.17806840156865,291.4518809648681
2022-07-07 18:00:00,56.866,-164.04983333333334,6.0,9.4191,32.1546,298.3309086117667,9.5094987,105.1029099831839,291.10420973384885
2022-07-07 19:00:00,56.866,-164.04983333333334,6.0,9.4556,32.1659,298.59533878582386,9.5497826,105.28873646877415,291.36137616831473
2022-07-07 20:00:00,56.866,-164.04983333333334,6.0,9.4638,32.1683,298.8332336402647,9.5595483,105.39335381105523,291.59334610827625
2022-07-07 21:00:00,56.866,-164.04983333333334,6.0,9.5007,32.1679,298.5736977598884,9.6059358,105.38654976029397,291.34186212118755
2022-07-07 22:00:00,56.866,-164.04983333333334,6.0,9.5551,32.1668,298.3339029001167,9.6498817,105.42635451070703,291.1105947056419
2022-07-07 23:00:00,56.866,-164.04983333333334,6.0,9.5731,32.1675,298.11270124652634,9.6724651,105.39014276016046,290.89541398142853
2022-07-08 00:00:00,56.866,-164.04983333333334,6.0,9.6031,32.1706,298.0219388637645,9.7151904,105.4294357715881,290.8075309333424
2022-07-08 01:00:00,56.866,-164.04983333333334,6.0,9.6277,32.1699,298.10477567423317,9.7304494,105.5148346852989,290.88964261812924
2022-07-08 02:00:00,56.866,-164.04983333333334,6.0,9.614,32.1675,298.1822362590285,9.7310597,105.50888688269386,290.9651336782105
2022-07-08 03:00:00,56.866,-164.04983333333334,6.0,9.6759,32.1686,298.04114974832356,9.7786679,105.60226545664536,290.8300537675523
2022-07-08 04:00:00,56.866,-164.04983333333334,6.0,9.6631,32.1644,298.5896986024408,9.767071,105.76391775592955,291.3656745873715
2022-07-08 05:00:00,56.866,-164.04983333333334,6.0,9.6736,32.1593,298.1571890788001,9.7774472,105.63102227047474,290.945241641705
2022-07-08 06:00:00,56.866,-164.04983333333334,6.0,9.7069,32.1617,297.5026407929389,9.802472,105.4774599046693,290.3075220383822
