time,depth,latitude,longitude,temperature,conductivity,salinity
2019-07-30 12:00:00,116.0,61.372616666666666,-177.1699,2.1769,2.91822,32.7515
2019-07-30 13:00:00,116.0,61.372616666666666,-177.1699,2.178,2.91807,32.7485
2019-07-30 14:00:00,116.0,61.372616666666666,-177.1699,2.179,2.91792,32.7456
2019-07-30 15:00:00,116.0,61.372616666666666,-177.1699,2.1792,2.91784,32.7444
2019-07-30 16:00:00,116.0,61.372616666666666,-177.1699,2.178,2.91774,32.7444
2019-07-30 17:00:00,116.0,61.372616666666666,-177.1699,2.1761,2.91762,32.7449
2019-07-30 18:00:00,116.0,61.372616666666666,-177.1699,2.1765,2.91756,32.7437
2019-07-30 19:00:00,116.0,61.372616666666666,-177.1699,2.1688,2.9167,32.741
2019-07-30 20:00:00,116.0,61.372616666666666,-177.1699,2.1669,2.91665,32.7423
2019-07-30 21:00:00,116.0,61.372616666666666,-177.1699,2.1654,2.91663,32.7436
2019-07-30 22:00:00,116.0,61.372616666666666,-177.1699,2.1621,2.91648,32.7452
2019-07-30 23:00:00,116.0,61.372616666666666,-177.1699,2.1606,2.91721,32.7558
2019-07-31 00:00:00,116.0,61.372616666666666,-177.1699,2.1651,2.91777,32.7581
2019-07-31 01:00:00,116.0,61.372616666666666,-177.1699,2.1758,2.91853,32.7565
2019-07-31 02:00:00,116.0,61.372616666666666,-177.1699,2.1843,2.91905,32.7541
2019-07-31 03:00:00,116.0,61.372616666666666,-177.1699,2.1881,2.91897,32.7492
2019-07-31 04:00:00,116.0,61.372616666666666,-177.1699,2.1893,2.91881,32.746
2019-07-31 05:00:00,116.0,61.372616666666666,-177.1699,2.1881,2.91849,32.7433
2019-07-31 06:00:00,116.0,61.372616666666666,-177.1699,2.1853,2.9178,32.7376
2019-07-31 07:00:00,116.0,61.372616666666666,-177.1699,2.1855,2.91774,32.7367
2019-07-31 08:00:00,116.0,61.372616666666666,-177.1699,2.1884,2.91821,32.7395
2019-07-31 09:00:00,116.0,61.372616666666666,-177.1699,2.1885,2.91843,32.7421
2019-07-31 10:00:00,116.0,61.372616666666666,-177.1699,2.1868,2.91858,32.7457
2019-07-31 11:00:00,116.0,61.372616666666666,-177.1699,2.1811,2.91831,32.7483
2019-07-31 12:00:00,116.0,61.372616666666666,-177.1699,2.1752,2.91798,32.7503
2019-07-31 13:00:00,116.0,61.372616666666666,-177.1699,2.1725,2.91763,32.7487
2019-07-31 14:00:00,116.0,61.372616666666666,-177.1699,2.1716,2.91733,32.7459
2019-07-31 15:00:00,116.0,61.372616666666666,-177.1699,2.172,2.91715,32.7433
2019-07-31 16:00:00,116.0,61.372616666666666,-177.1699,2.1731,2.91707,32.7411
2019-07-31 17:00:00,116.0,61.372616666666666,-177.1699,2.1735,2.91707,32.7407
2019-07-31 18:00:00,116.0,61.372616666666666,-177.1699,2.1728,2.91701,32.7407
2019-07-31 19:00:00,116.0,61.372616666666666,-177.1699,2.1709,2.91671,32.7389
2019-07-31 20:00:00,116.0,61.372616666666666,-177.1699,2.168,2.91655,32.7399
2019-07-31 21:00:00,116.0,61.372616666666666,-177.1699,2.1671,2.9167,32.7427
2019-07-31 22:00:00,116.0,61.372616666666666,-177.1699,2.1732,2.91743,32.7455
2019-07-31 23:00:00,116.0,61.372616666666666,-177.1699,2.1872,2.9187,32.7468
2019-08-01 00:00:00,116.0,61.372616666666666,-177.1699,2.197,2.91916,32.7424
2019-08-01 01:00:00,116.0,61.372616666666666,-177.1699,2.1837,2.91713,32.731
2019-08-01 02:00:00,116.0,61.372616666666666,-177.1699,2.1622,2.91462,32.722
2019-08-01 03:00:00,116.0,61.372616666666666,-177.1699,2.1513,2.91273,32.7098
2019-08-01 04:00:00,116.0,61.372616666666666,-177.1699,2.1501,2.91226,32.7052
2019-08-01 05:00:00,116.0,61.372616666666666,-177.1699,2.1653,2.91332,32.7027
2019-08-01 06:00:00,116.0,61.372616666666666,-177.1699,2.1907,2.91575,32.7067
2019-08-01 07:00:00,116.0,61.372616666666666,-177.1699,2.2169,2.91874,32.7167
2019-08-01 08:00:00,116.0,61.372616666666666,-177.1699,2.2243,2.91972,32.7213
2019-08-01 09:00:00,116.0,61.372616666666666,-177.1699,2.2223,2.91953,32.721
2019-08-01 10:00:00,116.0,61.372616666666666,-177.1699,2.2159,2.91882,32.7188
2019-08-01 11:00:00,116.0,61.372616666666666,-177.1699,2.2091,2.91832,32.7196
2019-08-01 12:00:00,116.0,61.372616666666666,-177.1699,2.2014,2.91779,32.7209
2019-08-01 13:00:00,116.0,61.372616666666666,-177.1699,2.1937,2.91734,32.7233
2019-08-01 14:00:00,116.0,61.372616666666666,-177.1699,2.1893,2.91725,32.7267
2019-08-01 15:00:00,116.0,61.372616666666666,-177.1699,2.188,2.91739,32.7298
2019-08-01 16:00:00,116.0,61.372616666666666,-177.1699,2.1879,2.9175,32.7312
2019-08-01 17:00:00,116.0,61.372616666666666,-177.1699,2.188,2.91763,32.7327
2019-08-01 18:00:00,116.0,61.372616666666666,-177.1699,2.1869,2.91752,32.7325
2019-08-01 19:00:00,116.0,61.372616666666666,-177.1699,2.1887,2.91775,32.7335
2019-08-01 20:00:00,116.0,61.372616666666666,-177.1699,2.1913,2.91798,32.7337
2019-08-01 21:00:00,116.0,61.372616666666666,-177.1699,2.187,2.91742,32.7312
2019-08-01 22:00:00,116.0,61.372616666666666,-177.1699,2.1843,2.91674,32.7255
2019-08-01 23:00:00,116.0,61.372616666666666,-177.1699,2.1783,2.91559,32.7174
2019-08-02 00:00:00,116.0,61.372616666666666,-177.1699,2.1674,2.91406,32.7097
2019-08-02 01:00:00,116.0,61.372616666666666,-177.1699,2.1576,2.91262,32.7019
2019-08-02 02:00:00,116.0,61.372616666666666,-177.1699,2.1549,2.91223,32.6999
2019-08-02 03:00:00,116.0,61.372616666666666,-177.1699,2.152,2.91186,32.6983
2019-08-02 04:00:00,116.0,61.372616666666666,-177.1699,2.1646,2.91284,32.6975
2019-08-02 05:00:00,116.0,61.372616666666666,-177.1699,2.2094,2.91793,32.7144
2019-08-02 06:00:00,116.0,61.372616666666666,-177.1699,2.2255,2.92071,32.7323
2019-08-02 07:00:00,116.0,61.372616666666666,-177.1699,2.2296,2.92222,32.7467
2019-08-02 08:00:00,116.0,61.372616666666666,-177.1699,2.2346,2.92326,32.7545
2019-08-02 09:00:00,116.0,61.372616666666666,-177.1699,2.2292,2.9226,32.7519
2019-08-02 10:00:00,116.0,61.372616666666666,-177.1699,2.2224,2.92167,32.7473
2019-08-02 11:00:00,116.0,61.372616666666666,-177.1699,2.2159,2.92009,32.7345
2019-08-02 12:00:00,116.0,61.372616666666666,-177.1699,2.2107,2.91894,32.7256
2019-08-02 13:00:00,116.0,61.372616666666666,-177.1699,2.2048,2.91839,32.7249
2019-08-02 14:00:00,116.0,61.372616666666666,-177.1699,2.1997,2.91796,32.7248
2019-08-02 15:00:00,116.0,61.372616666666666,-177.1699,2.1974,2.91771,32.7241
2019-08-02 16:00:00,116.0,61.372616666666666,-177.1699,2.1953,2.91761,32.725
2019-08-02 17:00:00,116.0,61.372616666666666,-177.1699,2.1948,2.91881,32.7404
2019-08-02 18:00:00,116.0,61.372616666666666,-177.1699,2.1912,2.91837,32.7386
